Plot Title: B6 Rimrock,,,,,
RID,Date,Time,Event,Details1,Details2
1,6/11/2013,24:18.0,91.71,Details,
2,6/11/2013,36:18.0,80.82,Series: H08 Temp., °F
3,6/11/2013,48:18.0,82.96,Devices,
4,6/11/2013,00:18.0,85.82,Device Info,
5,6/11/2013,12:18.0,86.56,Product: H08 Logger,
6,6/11/2013,24:18.0,88.02,Serial Number: 748068,
7,6/11/2013,36:18.0,90.21,Version Number: 0.00,
8,6/11/2013,48:18.0,87.28,Manufacturer: Onset Computer Corporation,
9,6/11/2013,00:18.0,83.66,Device Memory: 8192,
10,6/11/2013,12:18.0,74.53,Header Created: 05/24/18 05:12:18 PM GMT-06:00,
11,6/11/2013,24:18.0,69.03,Deployment Info,
12,6/11/2013,36:18.0,65.59,Full Series Name: H08 Temperature, °F
13,6/11/2013,48:18.0,64.22,Launch Name: B6 Rimrock,
14,6/12/2013,00:18.0,62.85,Deployment Number: 11,
15,6/12/2013,12:18.0,61.48,Launch Time: 06/11/13 09:24:18 AM GMT-06:00,
16,6/12/2013,24:18.0,59.41,Logging Interval: 01 Hr 12 Min 00 Sec,
17,6/12/2013,36:18.0,56.66,Launch GMT Offset: -6 Hr 0 Min,
18,6/12/2013,48:18.0,60.12,Battery at Launch: Unknown,
19,6/12/2013,00:18.0,70.39,Series Statistics,
20,6/12/2013,12:18.0,78.01,Samples: 7,860
21,6/12/2013,24:18.0,81.54,Max: 103.41,
22,6/12/2013,36:18.0,83.66,Min: -1.77,
23,6/12/2013,48:18.0,88.02,Avg: 52.58,
24,6/12/2013,00:18.0,86.56,Std Dev (?): 20.44,
25,6/12/2013,12:18.0,90.97,First Sample Time: 06/11/13 09:24:18 AM GMT-06:00,
26,6/12/2013,24:18.0,90.97,Last Sample Time: 07/09/14 08:12:18 AM GMT-06:00,
27,6/12/2013,36:18.0,91.71,,
28,6/12/2013,48:18.0,85.1,,
29,6/12/2013,00:18.0,81.54,,
30,6/12/2013,12:18.0,74.53,,
31,6/12/2013,24:18.0,68.34,,
32,6/12/2013,36:18.0,64.9,,
33,6/12/2013,48:18.0,63.54,,
34,6/13/2013,00:18.0,61.48,,
35,6/13/2013,12:18.0,60.12,,
36,6/13/2013,24:18.0,60.12,,
37,6/13/2013,36:18.0,58.73,,
38,6/13/2013,48:18.0,61.48,,
39,6/13/2013,00:18.0,74.53,,
40,6/13/2013,12:18.0,78.71,,
41,6/13/2013,24:18.0,82.96,,
42,6/13/2013,36:18.0,85.1,,
43,6/13/2013,48:18.0,88.02,,
44,6/13/2013,00:18.0,90.21,,
45,6/13/2013,12:18.0,90.97,,
46,6/13/2013,24:18.0,91.71,,
47,6/13/2013,36:18.0,84.38,,
48,6/13/2013,48:18.0,89.47,,
49,6/13/2013,00:18.0,85.1,,
50,6/13/2013,12:18.0,79.41,,
51,6/13/2013,24:18.0,75.92,,
52,6/13/2013,36:18.0,69.03,,
53,6/13/2013,48:18.0,61.48,,
54,6/14/2013,00:18.0,59.41,,
55,6/14/2013,12:18.0,58.73,,
56,6/14/2013,24:18.0,54.59,,
57,6/14/2013,36:18.0,53.19,,
58,6/14/2013,48:18.0,58.05,,
59,6/14/2013,00:18.0,67.66,,
60,6/14/2013,12:18.0,75.22,,
61,6/14/2013,24:18.0,78.71,,
62,6/14/2013,36:18.0,80.82,,
63,6/14/2013,48:18.0,84.38,,
64,6/14/2013,00:18.0,88.02,,
65,6/14/2013,12:18.0,89.47,,
66,6/14/2013,24:18.0,88.74,,
67,6/14/2013,36:18.0,89.47,,
68,6/14/2013,48:18.0,88.02,,
69,6/14/2013,00:18.0,82.24,,
70,6/14/2013,12:18.0,75.22,,
71,6/14/2013,24:18.0,65.59,,
72,6/14/2013,36:18.0,61.48,,
73,6/14/2013,48:18.0,59.41,,
74,6/15/2013,00:18.0,58.05,,
75,6/15/2013,12:18.0,55.98,,
76,6/15/2013,24:18.0,55.27,,
77,6/15/2013,36:18.0,55.27,,
78,6/15/2013,48:18.0,58.05,,
79,6/15/2013,00:18.0,66.96,,
80,6/15/2013,12:18.0,76.62,,
81,6/15/2013,24:18.0,79.41,,
82,6/15/2013,36:18.0,80.82,,
83,6/15/2013,48:18.0,83.66,,
84,6/15/2013,00:18.0,83.66,,
85,6/15/2013,12:18.0,82.96,,
86,6/15/2013,24:18.0,87.28,,
87,6/15/2013,36:18.0,83.66,,
88,6/15/2013,48:18.0,85.82,,
89,6/15/2013,00:18.0,77.31,,
90,6/15/2013,12:18.0,71.08,,
91,6/15/2013,24:18.0,68.34,,
92,6/15/2013,36:18.0,67.66,,
93,6/15/2013,48:18.0,65.59,,
94,6/16/2013,00:18.0,65.59,,
95,6/16/2013,12:18.0,65.59,,
96,6/16/2013,24:18.0,63.54,,
97,6/16/2013,36:18.0,62.17,,
98,6/16/2013,48:18.0,62.17,,
99,6/16/2013,00:18.0,68.34,,
100,6/16/2013,12:18.0,71.08,,
101,6/16/2013,24:18.0,77.31,,
102,6/16/2013,36:18.0,82.24,,
103,6/16/2013,48:18.0,86.56,,
104,6/16/2013,00:18.0,87.28,,
105,6/16/2013,12:18.0,86.56,,
106,6/16/2013,24:18.0,87.28,,
107,6/16/2013,36:18.0,90.21,,
108,6/16/2013,48:18.0,88.02,,
109,6/16/2013,00:18.0,82.24,,
110,6/16/2013,12:18.0,75.22,,
111,6/16/2013,24:18.0,66.27,,
112,6/16/2013,36:18.0,63.54,,
113,6/16/2013,48:18.0,61.48,,
114,6/17/2013,00:18.0,58.73,,
115,6/17/2013,12:18.0,57.36,,
116,6/17/2013,24:18.0,58.05,,
117,6/17/2013,36:18.0,55.98,,
118,6/17/2013,48:18.0,58.73,,
119,6/17/2013,00:18.0,69.71,,
120,6/17/2013,12:18.0,78.01,,
121,6/17/2013,24:18.0,81.54,,
122,6/17/2013,36:18.0,83.66,,
123,6/17/2013,48:18.0,85.82,,
124,6/17/2013,00:18.0,88.74,,
125,6/17/2013,12:18.0,89.47,,
126,6/17/2013,24:18.0,90.97,,
127,6/17/2013,36:18.0,90.97,,
128,6/17/2013,48:18.0,89.47,,
129,6/17/2013,00:18.0,82.96,,
130,6/17/2013,12:18.0,74.53,,
131,6/17/2013,24:18.0,66.96,,
132,6/17/2013,36:18.0,63.54,,
133,6/17/2013,48:18.0,60.8,,
134,6/18/2013,00:18.0,59.41,,
135,6/18/2013,12:18.0,58.73,,
136,6/18/2013,24:18.0,58.05,,
137,6/18/2013,36:18.0,56.66,,
138,6/18/2013,48:18.0,58.73,,
139,6/18/2013,00:18.0,69.03,,
140,6/18/2013,12:18.0,76.62,,
141,6/18/2013,24:18.0,78.71,,
142,6/18/2013,36:18.0,82.96,,
143,6/18/2013,48:18.0,86.56,,
144,6/18/2013,00:18.0,89.47,,
145,6/18/2013,12:18.0,90.21,,
146,6/18/2013,24:18.0,90.97,,
147,6/18/2013,36:18.0,91.71,,
148,6/18/2013,48:18.0,90.97,,
149,6/18/2013,00:18.0,84.38,,
150,6/18/2013,12:18.0,73.15,,
151,6/18/2013,24:18.0,66.27,,
152,6/18/2013,36:18.0,64.22,,
153,6/18/2013,48:18.0,61.48,,
154,6/19/2013,00:18.0,59.41,,
155,6/19/2013,12:18.0,58.73,,
156,6/19/2013,24:18.0,57.36,,
157,6/19/2013,36:18.0,53.89,,
158,6/19/2013,48:18.0,57.36,,
159,6/19/2013,00:18.0,69.03,,
160,6/19/2013,12:18.0,74.53,,
161,6/19/2013,24:18.0,78.01,,
162,6/19/2013,36:18.0,80.82,,
163,6/19/2013,48:18.0,85.1,,
164,6/19/2013,00:18.0,88.74,,
165,6/19/2013,12:18.0,89.47,,
166,6/19/2013,24:18.0,90.97,,
167,6/19/2013,36:18.0,91.71,,
168,6/19/2013,48:18.0,90.21,,
169,6/19/2013,00:18.0,82.96,,
170,6/19/2013,12:18.0,75.92,,
171,6/19/2013,24:18.0,73.83,,
172,6/19/2013,36:18.0,71.08,,
173,6/19/2013,48:18.0,63.54,,
174,6/20/2013,00:18.0,57.36,,
175,6/20/2013,12:18.0,53.89,,
176,6/20/2013,24:18.0,53.19,,
177,6/20/2013,36:18.0,51.08,,
178,6/20/2013,48:18.0,54.59,,
179,6/20/2013,00:18.0,66.27,,
180,6/20/2013,12:18.0,73.83,,
181,6/20/2013,24:18.0,78.01,,
182,6/20/2013,36:18.0,80.82,,
183,6/20/2013,48:18.0,84.38,,
184,6/20/2013,00:18.0,86.56,,
185,6/20/2013,12:18.0,88.74,,
186,6/20/2013,24:18.0,88.74,,
187,6/20/2013,36:18.0,90.97,,
188,6/20/2013,48:18.0,89.47,,
189,6/20/2013,00:18.0,83.66,,
190,6/20/2013,12:18.0,73.83,,
191,6/20/2013,24:18.0,66.96,,
192,6/20/2013,36:18.0,63.54,,
193,6/20/2013,48:18.0,60.12,,
194,6/21/2013,00:18.0,57.36,,
195,6/21/2013,12:18.0,54.59,,
196,6/21/2013,24:18.0,52.48,,
197,6/21/2013,36:18.0,50.38,,
198,6/21/2013,48:18.0,54.59,,
199,6/21/2013,00:18.0,66.27,,
200,6/21/2013,12:18.0,73.15,,
201,6/21/2013,24:18.0,77.31,,
202,6/21/2013,36:18.0,81.54,,
203,6/21/2013,48:18.0,84.38,,
204,6/21/2013,00:18.0,87.28,,
205,6/21/2013,12:18.0,88.74,,
206,6/21/2013,24:18.0,90.21,,
207,6/21/2013,36:18.0,90.97,,
208,6/21/2013,48:18.0,89.47,,
209,6/21/2013,00:18.0,83.66,,
210,6/21/2013,12:18.0,73.83,,
211,6/21/2013,24:18.0,67.66,,
212,6/21/2013,36:18.0,63.54,,
213,6/21/2013,48:18.0,60.8,,
214,6/22/2013,00:18.0,58.05,,
215,6/22/2013,12:18.0,56.66,,
216,6/22/2013,24:18.0,54.59,,
217,6/22/2013,36:18.0,53.19,,
218,6/22/2013,48:18.0,57.36,,
219,6/22/2013,00:18.0,66.96,,
220,6/22/2013,12:18.0,74.53,,
221,6/22/2013,24:18.0,78.01,,
222,6/22/2013,36:18.0,80.82,,
223,6/22/2013,48:18.0,84.38,,
224,6/22/2013,00:18.0,85.82,,
225,6/22/2013,12:18.0,86.56,,
226,6/22/2013,24:18.0,86.56,,
227,6/22/2013,36:18.0,87.28,,
228,6/22/2013,48:18.0,85.82,,
229,6/22/2013,00:18.0,81.54,,
230,6/22/2013,12:18.0,73.15,,
231,6/22/2013,24:18.0,65.59,,
232,6/22/2013,36:18.0,62.17,,
233,6/22/2013,48:18.0,60.12,,
234,6/23/2013,00:18.0,58.73,,
235,6/23/2013,12:18.0,58.73,,
236,6/23/2013,24:18.0,56.66,,
237,6/23/2013,36:18.0,54.59,,
238,6/23/2013,48:18.0,58.05,,
239,6/23/2013,00:18.0,68.34,,
240,6/23/2013,12:18.0,73.83,,
241,6/23/2013,24:18.0,80.11,,
242,6/23/2013,36:18.0,82.24,,
243,6/23/2013,48:18.0,85.1,,
244,6/23/2013,00:18.0,84.38,,
245,6/23/2013,12:18.0,86.56,,
246,6/23/2013,24:18.0,86.56,,
247,6/23/2013,36:18.0,90.97,,
248,6/23/2013,48:18.0,89.47,,
249,6/23/2013,00:18.0,83.66,,
250,6/23/2013,12:18.0,72.46,,
251,6/23/2013,24:18.0,66.27,,
252,6/23/2013,36:18.0,63.54,,
253,6/23/2013,48:18.0,62.85,,
254,6/24/2013,00:18.0,63.54,,
255,6/24/2013,12:18.0,61.48,,
256,6/24/2013,24:18.0,60.12,,
257,6/24/2013,36:18.0,58.73,,
258,6/24/2013,48:18.0,58.73,,
259,6/24/2013,00:18.0,70.39,,
260,6/24/2013,12:18.0,71.76,,
261,6/24/2013,24:18.0,76.62,,
262,6/24/2013,36:18.0,78.01,,
263,6/24/2013,48:18.0,82.96,,
264,6/24/2013,00:18.0,82.24,,
265,6/24/2013,12:18.0,82.96,,
266,6/24/2013,24:18.0,84.38,,
267,6/24/2013,36:18.0,78.71,,
268,6/24/2013,48:18.0,76.62,,
269,6/24/2013,00:18.0,74.53,,
270,6/24/2013,12:18.0,72.46,,
271,6/24/2013,24:18.0,71.08,,
272,6/24/2013,36:18.0,66.96,,
273,6/24/2013,48:18.0,66.27,,
274,6/25/2013,00:18.0,60.8,,
275,6/25/2013,12:18.0,58.05,,
276,6/25/2013,24:18.0,55.98,,
277,6/25/2013,36:18.0,53.89,,
278,6/25/2013,48:18.0,57.36,,
279,6/25/2013,00:18.0,66.27,,
280,6/25/2013,12:18.0,71.76,,
281,6/25/2013,24:18.0,74.53,,
282,6/25/2013,36:18.0,76.62,,
283,6/25/2013,48:18.0,82.96,,
284,6/25/2013,00:18.0,85.1,,
285,6/25/2013,12:18.0,86.56,,
286,6/25/2013,24:18.0,87.28,,
287,6/25/2013,36:18.0,88.74,,
288,6/25/2013,48:18.0,88.02,,
289,6/25/2013,00:18.0,82.96,,
290,6/25/2013,12:18.0,74.53,,
291,6/25/2013,24:18.0,67.66,,
292,6/25/2013,36:18.0,64.22,,
293,6/25/2013,48:18.0,62.85,,
294,6/26/2013,00:18.0,60.8,,
295,6/26/2013,12:18.0,59.41,,
296,6/26/2013,24:18.0,58.05,,
297,6/26/2013,36:18.0,58.05,,
298,6/26/2013,48:18.0,60.8,,
299,6/26/2013,00:18.0,71.76,,
300,6/26/2013,12:18.0,78.01,,
301,6/26/2013,24:18.0,80.82,,
302,6/26/2013,36:18.0,84.38,,
303,6/26/2013,48:18.0,88.74,,
304,6/26/2013,00:18.0,89.47,,
305,6/26/2013,12:18.0,92.46,,
306,6/26/2013,24:18.0,94.73,,
307,6/26/2013,36:18.0,95.49,,
308,6/26/2013,48:18.0,93.97,,
309,6/26/2013,00:18.0,88.74,,
310,6/26/2013,12:18.0,79.41,,
311,6/26/2013,24:18.0,71.76,,
312,6/26/2013,36:18.0,68.34,,
313,6/26/2013,48:18.0,66.27,,
314,6/27/2013,00:18.0,65.59,,
315,6/27/2013,12:18.0,64.9,,
316,6/27/2013,24:18.0,64.22,,
317,6/27/2013,36:18.0,61.48,,
318,6/27/2013,48:18.0,64.9,,
319,6/27/2013,00:18.0,75.92,,
320,6/27/2013,12:18.0,83.66,,
321,6/27/2013,24:18.0,88.74,,
322,6/27/2013,36:18.0,91.71,,
323,6/27/2013,48:18.0,95.49,,
324,6/27/2013,00:18.0,98.6,,
325,6/27/2013,12:18.0,99.39,,
326,6/27/2013,24:18.0,99.39,,
327,6/27/2013,36:18.0,100.98,,
328,6/27/2013,48:18.0,100.18,,
329,6/27/2013,00:18.0,94.73,,
330,6/27/2013,12:18.0,87.28,,
331,6/27/2013,24:18.0,81.54,,
332,6/27/2013,36:18.0,75.92,,
333,6/27/2013,48:18.0,74.53,,
334,6/28/2013,00:18.0,73.15,,
335,6/28/2013,12:18.0,72.46,,
336,6/28/2013,24:18.0,72.46,,
337,6/28/2013,36:18.0,70.39,,
338,6/28/2013,48:18.0,72.46,,
339,6/28/2013,00:18.0,78.01,,
340,6/28/2013,12:18.0,86.56,,
341,6/28/2013,24:18.0,88.74,,
342,6/28/2013,36:18.0,93.97,,
343,6/28/2013,48:18.0,97.83,,
344,6/28/2013,00:18.0,101.79,,
345,6/28/2013,12:18.0,100.18,,
346,6/28/2013,24:18.0,101.79,,
347,6/28/2013,36:18.0,103.41,,
348,6/28/2013,48:18.0,100.18,,
349,6/28/2013,00:18.0,94.73,,
350,6/28/2013,12:18.0,89.47,,
351,6/28/2013,24:18.0,84.38,,
352,6/28/2013,36:18.0,80.11,,
353,6/28/2013,48:18.0,77.31,,
354,6/29/2013,00:18.0,76.62,,
355,6/29/2013,12:18.0,71.76,,
356,6/29/2013,24:18.0,69.03,,
357,6/29/2013,36:18.0,66.27,,
358,6/29/2013,48:18.0,68.34,,
359,6/29/2013,00:18.0,78.01,,
360,6/29/2013,12:18.0,83.66,,
361,6/29/2013,24:18.0,87.28,,
362,6/29/2013,36:18.0,90.97,,
363,6/29/2013,48:18.0,95.49,,
364,6/29/2013,00:18.0,98.6,,
365,6/29/2013,12:18.0,99.39,,
366,6/29/2013,24:18.0,100.18,,
367,6/29/2013,36:18.0,94.73,,
368,6/29/2013,48:18.0,92.46,,
369,6/29/2013,00:18.0,89.47,,
370,6/29/2013,12:18.0,85.1,,
371,6/29/2013,24:18.0,82.96,,
372,6/29/2013,36:18.0,80.82,,
373,6/29/2013,48:18.0,78.01,,
374,6/30/2013,00:18.0,74.53,,
375,6/30/2013,12:18.0,73.15,,
376,6/30/2013,24:18.0,71.08,,
377,6/30/2013,36:18.0,66.27,,
378,6/30/2013,48:18.0,67.66,,
379,6/30/2013,00:18.0,77.31,,
380,6/30/2013,12:18.0,83.66,,
381,6/30/2013,24:18.0,86.56,,
382,6/30/2013,36:18.0,90.97,,
383,6/30/2013,48:18.0,95.49,,
384,6/30/2013,00:18.0,95.49,,
385,6/30/2013,12:18.0,94.73,,
386,6/30/2013,24:18.0,95.49,,
387,6/30/2013,36:18.0,89.47,,
388,6/30/2013,48:18.0,88.02,,
389,6/30/2013,00:18.0,85.82,,
390,6/30/2013,12:18.0,83.66,,
391,6/30/2013,24:18.0,78.71,,
392,6/30/2013,36:18.0,74.53,,
393,6/30/2013,48:18.0,75.92,,
394,7/1/2013,00:18.0,73.83,,
395,7/1/2013,12:18.0,72.46,,
396,7/1/2013,24:18.0,71.08,,
397,7/1/2013,36:18.0,70.39,,
398,7/1/2013,48:18.0,71.76,,
399,7/1/2013,00:18.0,74.53,,
400,7/1/2013,12:18.0,80.82,,
401,7/1/2013,24:18.0,85.1,,
402,7/1/2013,36:18.0,88.74,,
403,7/1/2013,48:18.0,92.46,,
404,7/1/2013,00:18.0,92.46,,
405,7/1/2013,12:18.0,95.49,,
406,7/1/2013,24:18.0,94.73,,
407,7/1/2013,36:18.0,94.73,,
408,7/1/2013,48:18.0,93.22,,
409,7/1/2013,00:18.0,88.02,,
410,7/1/2013,12:18.0,85.1,,
411,7/1/2013,24:18.0,78.01,,
412,7/1/2013,36:18.0,73.83,,
413,7/1/2013,48:18.0,72.46,,
414,7/2/2013,00:18.0,75.92,,
415,7/2/2013,12:18.0,73.15,,
416,7/2/2013,24:18.0,71.76,,
417,7/2/2013,36:18.0,69.71,,
418,7/2/2013,48:18.0,68.34,,
419,7/2/2013,00:18.0,73.15,,
420,7/2/2013,12:18.0,78.01,,
421,7/2/2013,24:18.0,81.54,,
422,7/2/2013,36:18.0,85.82,,
423,7/2/2013,48:18.0,89.47,,
424,7/2/2013,00:18.0,92.46,,
425,7/2/2013,12:18.0,95.49,,
426,7/2/2013,24:18.0,95.49,,
427,7/2/2013,36:18.0,94.73,,
428,7/2/2013,48:18.0,93.22,,
429,7/2/2013,00:18.0,89.47,,
430,7/2/2013,12:18.0,85.1,,
431,7/2/2013,24:18.0,75.92,,
432,7/2/2013,36:18.0,71.76,,
433,7/2/2013,48:18.0,75.92,,
434,7/3/2013,00:18.0,75.92,,
435,7/3/2013,12:18.0,73.15,,
436,7/3/2013,24:18.0,68.34,,
437,7/3/2013,36:18.0,64.9,,
438,7/3/2013,48:18.0,63.54,,
439,7/3/2013,00:18.0,71.76,,
440,7/3/2013,12:18.0,75.92,,
441,7/3/2013,24:18.0,80.11,,
442,7/3/2013,36:18.0,84.38,,
443,7/3/2013,48:18.0,90.21,,
444,7/3/2013,00:18.0,93.97,,
445,7/3/2013,12:18.0,92.46,,
446,7/3/2013,24:18.0,91.71,,
447,7/3/2013,36:18.0,94.73,,
448,7/3/2013,48:18.0,92.46,,
449,7/3/2013,00:18.0,88.02,,
450,7/3/2013,12:18.0,85.1,,
451,7/3/2013,24:18.0,80.11,,
452,7/3/2013,36:18.0,80.11,,
453,7/3/2013,48:18.0,75.92,,
454,7/4/2013,00:18.0,75.92,,
455,7/4/2013,12:18.0,73.83,,
456,7/4/2013,24:18.0,70.39,,
457,7/4/2013,36:18.0,68.34,,
458,7/4/2013,48:18.0,66.27,,
459,7/4/2013,00:18.0,71.76,,
460,7/4/2013,12:18.0,82.24,,
461,7/4/2013,24:18.0,82.96,,
462,7/4/2013,36:18.0,85.1,,
463,7/4/2013,48:18.0,90.21,,
464,7/4/2013,00:18.0,89.47,,
465,7/4/2013,12:18.0,94.73,,
466,7/4/2013,24:18.0,95.49,,
467,7/4/2013,36:18.0,93.22,,
468,7/4/2013,48:18.0,88.02,,
469,7/4/2013,00:18.0,83.66,,
470,7/4/2013,12:18.0,80.82,,
471,7/4/2013,24:18.0,75.92,,
472,7/4/2013,36:18.0,74.53,,
473,7/4/2013,48:18.0,70.39,,
474,7/5/2013,00:18.0,68.34,,
475,7/5/2013,12:18.0,67.66,,
476,7/5/2013,24:18.0,68.34,,
477,7/5/2013,36:18.0,72.46,,
478,7/5/2013,48:18.0,71.08,,
479,7/5/2013,00:18.0,78.01,,
480,7/5/2013,12:18.0,83.66,,
481,7/5/2013,24:18.0,85.1,,
482,7/5/2013,36:18.0,88.74,,
483,7/5/2013,48:18.0,90.97,,
484,7/5/2013,00:18.0,93.22,,
485,7/5/2013,12:18.0,95.49,,
486,7/5/2013,24:18.0,93.97,,
487,7/5/2013,36:18.0,83.66,,
488,7/5/2013,48:18.0,80.82,,
489,7/5/2013,00:18.0,78.01,,
490,7/5/2013,12:18.0,75.92,,
491,7/5/2013,24:18.0,75.92,,
492,7/5/2013,36:18.0,75.92,,
493,7/5/2013,48:18.0,74.53,,
494,7/6/2013,00:18.0,74.53,,
495,7/6/2013,12:18.0,71.08,,
496,7/6/2013,24:18.0,68.34,,
497,7/6/2013,36:18.0,65.59,,
498,7/6/2013,48:18.0,65.59,,
499,7/6/2013,00:18.0,72.46,,
500,7/6/2013,12:18.0,77.31,,
501,7/6/2013,24:18.0,82.96,,
502,7/6/2013,36:18.0,85.82,,
503,7/6/2013,48:18.0,86.56,,
504,7/6/2013,00:18.0,89.47,,
505,7/6/2013,12:18.0,91.71,,
506,7/6/2013,24:18.0,90.21,,
507,7/6/2013,36:18.0,89.47,,
508,7/6/2013,48:18.0,84.38,,
509,7/6/2013,00:18.0,78.01,,
510,7/6/2013,12:18.0,75.22,,
511,7/6/2013,24:18.0,71.76,,
512,7/6/2013,36:18.0,69.71,,
513,7/6/2013,48:18.0,66.96,,
514,7/7/2013,00:18.0,66.27,,
515,7/7/2013,12:18.0,64.9,,
516,7/7/2013,24:18.0,64.9,,
517,7/7/2013,36:18.0,62.17,,
518,7/7/2013,48:18.0,61.48,,
519,7/7/2013,00:18.0,71.76,,
520,7/7/2013,12:18.0,77.31,,
521,7/7/2013,24:18.0,82.24,,
522,7/7/2013,36:18.0,85.82,,
523,7/7/2013,48:18.0,89.47,,
524,7/7/2013,00:18.0,91.71,,
525,7/7/2013,12:18.0,93.97,,
526,7/7/2013,24:18.0,95.49,,
527,7/7/2013,36:18.0,95.49,,
528,7/7/2013,48:18.0,86.56,,
529,7/7/2013,00:18.0,73.83,,
530,7/7/2013,12:18.0,72.46,,
531,7/7/2013,24:18.0,70.39,,
532,7/7/2013,36:18.0,68.34,,
533,7/7/2013,48:18.0,65.59,,
534,7/8/2013,00:18.0,65.59,,
535,7/8/2013,12:18.0,66.27,,
536,7/8/2013,24:18.0,64.9,,
537,7/8/2013,36:18.0,63.54,,
538,7/8/2013,48:18.0,63.54,,
539,7/8/2013,00:18.0,73.15,,
540,7/8/2013,12:18.0,79.41,,
541,7/8/2013,24:18.0,84.38,,
542,7/8/2013,36:18.0,88.02,,
543,7/8/2013,48:18.0,92.46,,
544,7/8/2013,00:18.0,93.97,,
545,7/8/2013,12:18.0,93.22,,
546,7/8/2013,24:18.0,94.73,,
547,7/8/2013,36:18.0,96.26,,
548,7/8/2013,48:18.0,94.73,,
549,7/8/2013,00:18.0,86.56,,
550,7/8/2013,12:18.0,82.96,,
551,7/8/2013,24:18.0,78.01,,
552,7/8/2013,36:18.0,75.92,,
553,7/8/2013,48:18.0,72.46,,
554,7/9/2013,00:18.0,74.53,,
555,7/9/2013,12:18.0,69.71,,
556,7/9/2013,24:18.0,68.34,,
557,7/9/2013,36:18.0,68.34,,
558,7/9/2013,48:18.0,71.08,,
559,7/9/2013,00:18.0,74.53,,
560,7/9/2013,12:18.0,80.82,,
561,7/9/2013,24:18.0,85.82,,
562,7/9/2013,36:18.0,90.97,,
563,7/9/2013,48:18.0,91.71,,
564,7/9/2013,00:18.0,93.22,,
565,7/9/2013,12:18.0,94.73,,
566,7/9/2013,24:18.0,95.49,,
567,7/9/2013,36:18.0,96.26,,
568,7/9/2013,48:18.0,93.22,,
569,7/9/2013,00:18.0,90.97,,
570,7/9/2013,12:18.0,82.24,,
571,7/9/2013,24:18.0,76.62,,
572,7/9/2013,36:18.0,73.83,,
573,7/9/2013,48:18.0,71.76,,
574,7/10/2013,00:18.0,68.34,,
575,7/10/2013,12:18.0,66.27,,
576,7/10/2013,24:18.0,66.27,,
577,7/10/2013,36:18.0,65.59,,
578,7/10/2013,48:18.0,65.59,,
579,7/10/2013,00:18.0,75.92,,
580,7/10/2013,12:18.0,82.96,,
581,7/10/2013,24:18.0,88.02,,
582,7/10/2013,36:18.0,91.71,,
583,7/10/2013,48:18.0,95.49,,
584,7/10/2013,00:18.0,96.26,,
585,7/10/2013,12:18.0,97.03,,
586,7/10/2013,24:18.0,97.03,,
587,7/10/2013,36:18.0,99.39,,
588,7/10/2013,48:18.0,99.39,,
589,7/10/2013,00:18.0,92.46,,
590,7/10/2013,12:18.0,85.1,,
591,7/10/2013,24:18.0,78.01,,
592,7/10/2013,36:18.0,77.31,,
593,7/10/2013,48:18.0,75.92,,
594,7/11/2013,00:18.0,73.83,,
595,7/11/2013,12:18.0,72.46,,
596,7/11/2013,24:18.0,70.39,,
597,7/11/2013,36:18.0,69.03,,
598,7/11/2013,48:18.0,69.71,,
599,7/11/2013,00:18.0,73.15,,
600,7/11/2013,12:18.0,78.01,,
601,7/11/2013,24:18.0,78.71,,
602,7/11/2013,36:18.0,86.56,,
603,7/11/2013,48:18.0,90.97,,
604,7/11/2013,00:18.0,92.46,,
605,7/11/2013,12:18.0,90.97,,
606,7/11/2013,24:18.0,85.82,,
607,7/11/2013,36:18.0,75.22,,
608,7/11/2013,48:18.0,80.11,,
609,7/11/2013,00:18.0,79.41,,
610,7/11/2013,12:18.0,75.22,,
611,7/11/2013,24:18.0,72.46,,
612,7/11/2013,36:18.0,70.39,,
613,7/11/2013,48:18.0,69.03,,
614,7/12/2013,00:18.0,66.96,,
615,7/12/2013,12:18.0,63.54,,
616,7/12/2013,24:18.0,60.8,,
617,7/12/2013,36:18.0,60.12,,
618,7/12/2013,48:18.0,62.17,,
619,7/12/2013,00:18.0,71.08,,
620,7/12/2013,12:18.0,73.83,,
621,7/12/2013,24:18.0,78.01,,
622,7/12/2013,36:18.0,82.24,,
623,7/12/2013,48:18.0,85.82,,
624,7/12/2013,00:18.0,82.96,,
625,7/12/2013,12:18.0,84.38,,
626,7/12/2013,24:18.0,88.74,,
627,7/12/2013,36:18.0,85.1,,
628,7/12/2013,48:18.0,90.21,,
629,7/12/2013,00:18.0,82.96,,
630,7/12/2013,12:18.0,78.01,,
631,7/12/2013,24:18.0,64.22,,
632,7/12/2013,36:18.0,60.8,,
633,7/12/2013,48:18.0,61.48,,
634,7/13/2013,00:18.0,61.48,,
635,7/13/2013,12:18.0,60.8,,
636,7/13/2013,24:18.0,59.41,,
637,7/13/2013,36:18.0,58.05,,
638,7/13/2013,48:18.0,59.41,,
639,7/13/2013,00:18.0,62.85,,
640,7/13/2013,12:18.0,69.03,,
641,7/13/2013,24:18.0,73.83,,
642,7/13/2013,36:18.0,78.01,,
643,7/13/2013,48:18.0,83.66,,
644,7/13/2013,00:18.0,86.56,,
645,7/13/2013,12:18.0,88.02,,
646,7/13/2013,24:18.0,90.97,,
647,7/13/2013,36:18.0,92.46,,
648,7/13/2013,48:18.0,91.71,,
